,epoch,train_loss,train_acc,doublesum_train,doublesum_eval,doublesum_eval2,taylor_base,taylor_de,taylor_d2_1,taylor_d2_2,taylor_d2_5,taylor_d2_20,taylor_d2_50,taylor_d2_200,taylor_d2e_1,taylor_d2e_2,taylor_d2e_5,taylor_d2e_20,taylor_d2e_50,taylor_d2e_200,test_loss,test_acc
10,35.0,0.5624778415044148,0.9038166666666667,0.5547994375228882,0.5664349794387817,0.5666956305503845,1.5702013969421387,-1.5499728918075562,0.15798814594745636,0.2783784568309784,0.4637676775455475,0.7167803049087524,0.9310302734375,1.1912543773651123,0.06975331157445908,0.07643559575080872,0.050879113376140594,0.032466527074575424,0.017892912030220032,0.0006296292413026094,0.06334829021692276,0.9895
11,40.0,0.5577629080772399,0.9087166666666666,0.5466596484184265,0.5551157593727112,0.5557979941368103,1.701619029045105,-1.2640036344528198,0.15708699822425842,0.20982308685779572,0.32822737097740173,0.511166512966156,0.6915032863616943,0.832205593585968,0.038620300590991974,0.04182221367955208,0.028076421469449997,0.018362509086728096,0.008428526110947132,0.00031819293508306146,0.05670894598960877,0.9917
12,45.0,0.5577003566741944,0.9056,0.5425229668617249,0.5524557828903198,0.5528956651687622,1.69365394115448,-1.2915388345718384,0.0977543517947197,0.1702498495578766,0.2750430107116699,0.4383091628551483,0.5898615717887878,0.7667184472084045,0.03677117079496384,0.04183557257056236,0.02834532968699932,0.02192528173327446,0.012235921807587147,0.000751802115701139,0.048397644352912904,0.9931
13,50.0,0.5518136056900025,0.90835,0.5469638705253601,0.5578210353851318,0.5576980710029602,1.7137422561645508,-1.3545916080474854,0.20224125683307648,0.26617738604545593,0.3916682302951813,0.5738034844398499,0.734782874584198,0.8623690009117126,0.045800838619470596,0.04722408950328827,0.029024364426732063,0.017483215779066086,0.007824141532182693,0.00034479753230698407,0.05444368476271629,0.9921
14,55.0,0.5519111152648926,0.90895,0.5484433770179749,0.5618695616722107,0.559116005897522,1.693711519241333,-1.2847518920898438,0.11528515815734863,0.17844688892364502,0.27823659777641296,0.43046900629997253,0.5664636492729187,0.6910709738731384,0.03589700534939766,0.03886567801237106,0.025875862687826157,0.014751064591109753,0.006928070914000273,0.00029302859911695123,0.04702406305372715,0.9914
15,60.0,0.5494726181189219,0.9129666666666667,0.5379378199577332,0.5502906441688538,0.5508455038070679,1.6621677875518799,-1.175028920173645,0.13352862000465393,0.1822994351387024,0.2807791233062744,0.42071405053138733,0.5488507151603699,0.6621691584587097,0.03304046392440796,0.03548077121376991,0.02274729683995247,0.015948740765452385,0.007756102830171585,0.00035081012174487114,0.04686856854259968,0.9906
16,65.0,0.5472019720077514,0.9119,0.5358746647834778,0.5503556132316589,0.5489398241043091,1.7104319334030151,-1.3839620351791382,0.14621077477931976,0.199247345328331,0.30549362301826477,0.4469623565673828,0.5649513602256775,0.6698302626609802,0.03762536868453026,0.03932666406035423,0.023221338167786598,0.011929556727409363,0.005515671335160732,0.00024118120200000703,0.04857723421156406,0.9905
17,70.0,0.5476453299840291,0.9113666666666667,0.5507978796958923,0.5605878829956055,0.5627486109733582,1.7140581607818604,-1.3157141208648682,0.1824406236410141,0.2598603367805481,0.42266198992729187,0.671494722366333,0.8898674249649048,1.1320363283157349,0.0519411675632,0.0569852776825428,0.040310412645339966,0.02678743377327919,0.014877473935484886,0.0007528053247369826,0.056646214824914935,0.992
18,75.0,0.5468282499949138,0.91395,0.5429409146308899,0.5524455308914185,0.5496715307235718,1.6013542413711548,-1.5072749853134155,0.21548257768154144,0.30465593934059143,0.4627443253993988,0.713451623916626,0.9067406058311462,1.078717589378357,0.05545665696263313,0.060260530561208725,0.04067806154489517,0.02297409251332283,0.0107912328094244,0.0005083421710878611,0.05296534699648619,0.9898
19,80.0,0.5465273802439372,0.9128833333333334,0.5401853322982788,0.5478000044822693,0.5525468587875366,1.6942886114120483,-1.0359716415405273,0.08121906220912933,0.11253014951944351,0.19275538623332977,0.31230446696281433,0.4227418005466461,0.5006517767906189,0.021998723968863487,0.025172699242830276,0.01867799460887909,0.012725386768579483,0.005261123180389404,0.00025816247216425836,0.05691887273788452,0.9898
20,85.0,0.5188610525767009,0.9305,0.5114102363586426,0.5157632827758789,0.5144227147102356,1.753250002861023,-1.3189198970794678,0.12195148319005966,0.16055627167224884,0.2688811123371124,0.43088218569755554,0.5845144391059875,0.7442044615745544,0.035855669528245926,0.03907327353954315,0.02819693088531494,0.01888936012983322,0.010294335894286633,0.000573161116335541,0.033592426478862764,0.9934
21,90.0,0.5144223635355631,0.9339833333333334,0.5065279006958008,0.511882483959198,0.5099496841430664,1.773890733718872,-1.3470462560653687,0.12878745794296265,0.1667943298816681,0.275245726108551,0.4290003776550293,0.5791773200035095,0.7507270574569702,0.03663468360900879,0.03988059610128403,0.030121907591819763,0.02095816284418106,0.012399237602949142,0.0007105619297362864,0.032350026318430904,0.9937
22,95.0,0.5144527672767639,0.9345333333333333,0.5066838264465332,0.5113416910171509,0.5121957659721375,1.7982157468795776,-1.346096396446228,0.1137729287147522,0.1445503979921341,0.23143529891967773,0.35307613015174866,0.47836485505104065,0.6188645958900452,0.030521884560585022,0.03283936157822609,0.023913055658340454,0.016971461474895477,0.009832398034632206,0.0006058622966520488,0.03191037371456623,0.9937
23,100.0,0.5141969332377115,0.9347,0.5071983337402344,0.5113449692726135,0.5117633938789368,1.8262195587158203,-1.3087040185928345,0.11127984523773193,0.1458137333393097,0.24844765663146973,0.39544910192489624,0.540524959564209,0.7158507704734802,0.034823331981897354,0.038432490080595016,0.02942703478038311,0.021836038678884506,0.013128221966326237,0.0008043522830121219,0.03221152077615261,0.9939
